ts,track_id,ms_played_count,ms_played_sum,track_name,artist_name,duration_ms,dominant_emotion
2018-10-13,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2018-11-08,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2018-11-18,7cE8VabTiFSjD2FSf6xrOx,1,675,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-03-22,7cE8VabTiFSjD2FSf6xrOx,1,360,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-03-31,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-08,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-09,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-10,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-16,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-26,7cE8VabTiFSjD2FSf6xrOx,1,5576,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-04-29,7cE8VabTiFSjD2FSf6xrOx,1,1580,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-05-07,7cE8VabTiFSjD2FSf6xrOx,1,1220,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-05-11,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-05-22,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2019-06-28,7cE8VabTiFSjD2FSf6xrOx,1,5236,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2020-05-14,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2020-06-19,7cE8VabTiFSjD2FSf6xrOx,1,1470,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2020-06-23,7cE8VabTiFSjD2FSf6xrOx,1,0,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2020-07-16,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2020-07-26,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-01-08,7cE8VabTiFSjD2FSf6xrOx,1,13732,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-09-16,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-09-17,7cE8VabTiFSjD2FSf6xrOx,1,1000,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-10-29,7cE8VabTiFSjD2FSf6xrOx,1,10071,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-10-30,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-11-22,7cE8VabTiFSjD2FSf6xrOx,1,676,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-12-19,7cE8VabTiFSjD2FSf6xrOx,1,516815,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2021-12-24,7cE8VabTiFSjD2FSf6xrOx,1,196858,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2022-05-20,7cE8VabTiFSjD2FSf6xrOx,1,0,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2022-08-12,7cE8VabTiFSjD2FSf6xrOx,1,650,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2023-06-17,7cE8VabTiFSjD2FSf6xrOx,1,263448,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2023-06-23,7cE8VabTiFSjD2FSf6xrOx,1,7753,The Imperial March - Pegboard Nerds Remix,Celldweller,263448,neutral
2018-05-24,6Rvpcw4OnG9fMfcxVIyEhL,1,70600,You Can't Stop this Mother F*****,Tyler Bates,70600,anger
2018-06-03,26sfOdUbSSm6nnmcuXL61P,2,25236,Take Me on (feat. Clara C),New Heights,235086,sadness
2018-06-03,70hvCk6sUutFjKA1Y4W1mc,1,78528,take me on,joan,210840,neutral
2018-06-03,2WfaOiMkCvy7F5fcp2zZ8L,4,857107,Take on Me,a-ha,225280,sadness
2023-09-26,2WfaOiMkCvy7F5fcp2zZ8L,1,225280,Take on Me,a-ha,225280,sadness
2018-06-03,7CFN1zqKSjucIyDzcrqE6I,1,12825,Take On Me - MTV Unplugged,a-ha,253906,neutral
2018-06-06,5st5644IlBmKiiRE73UsoZ,27,6053348,Fuck You,Lily Allen,219893,anger
2018-06-07,5st5644IlBmKiiRE73UsoZ,15,2601925,Fuck You,Lily Allen,219893,anger
2018-06-08,5st5644IlBmKiiRE73UsoZ,67,13601971,Fuck You,Lily Allen,219893,anger
2018-06-09,5st5644IlBmKiiRE73UsoZ,8,807420,Fuck You,Lily Allen,219893,anger
2018-06-10,5st5644IlBmKiiRE73UsoZ,3,659679,Fuck You,Lily Allen,219893,anger
2018-06-11,5st5644IlBmKiiRE73UsoZ,3,659679,Fuck You,Lily Allen,219893,anger
2018-06-12,5st5644IlBmKiiRE73UsoZ,3,411452,Fuck You,Lily Allen,219893,anger
2018-06-13,5st5644IlBmKiiRE73UsoZ,3,659679,Fuck You,Lily Allen,219893,anger
2018-06-15,5st5644IlBmKiiRE73UsoZ,2,332707,Fuck You,Lily Allen,219893,anger
2018-06-16,5st5644IlBmKiiRE73UsoZ,1,886,Fuck You,Lily Allen,219893,anger
2018-06-17,5st5644IlBmKiiRE73UsoZ,5,733681,Fuck You,Lily Allen,219893,anger
2018-06-18,5st5644IlBmKiiRE73UsoZ,6,1099465,Fuck You,Lily Allen,219893,anger
2018-06-19,5st5644IlBmKiiRE73UsoZ,4,717418,Fuck You,Lily Allen,219893,anger
2018-06-20,5st5644IlBmKiiRE73UsoZ,3,659679,Fuck You,Lily Allen,219893,anger
2018-06-21,5st5644IlBmKiiRE73UsoZ,2,439786,Fuck You,Lily Allen,219893,anger
2018-06-22,5st5644IlBmKiiRE73UsoZ,1,73845,Fuck You,Lily Allen,219893,anger
2018-06-23,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-06-24,5st5644IlBmKiiRE73UsoZ,4,879572,Fuck You,Lily Allen,219893,anger
2018-06-25,5st5644IlBmKiiRE73UsoZ,3,248052,Fuck You,Lily Allen,219893,anger
2018-07-03,5st5644IlBmKiiRE73UsoZ,2,220665,Fuck You,Lily Allen,219893,anger
2018-07-06,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-07-08,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-07-10,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-07-11,5st5644IlBmKiiRE73UsoZ,2,236278,Fuck You,Lily Allen,219893,anger
2018-07-16,5st5644IlBmKiiRE73UsoZ,5,220804,Fuck You,Lily Allen,219893,anger
2018-07-17,5st5644IlBmKiiRE73UsoZ,3,219893,Fuck You,Lily Allen,219893,anger
2018-07-18,5st5644IlBmKiiRE73UsoZ,1,272,Fuck You,Lily Allen,219893,anger
2018-07-19,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-07-20,5st5644IlBmKiiRE73UsoZ,2,220315,Fuck You,Lily Allen,219893,anger
2018-07-22,5st5644IlBmKiiRE73UsoZ,3,439786,Fuck You,Lily Allen,219893,anger
2018-07-24,5st5644IlBmKiiRE73UsoZ,3,659679,Fuck You,Lily Allen,219893,anger
2018-07-25,5st5644IlBmKiiRE73UsoZ,4,490802,Fuck You,Lily Allen,219893,anger
2018-08-01,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-08-19,5st5644IlBmKiiRE73UsoZ,9,906750,Fuck You,Lily Allen,219893,anger
2018-09-01,5st5644IlBmKiiRE73UsoZ,1,58357,Fuck You,Lily Allen,219893,anger
2018-09-06,5st5644IlBmKiiRE73UsoZ,3,503600,Fuck You,Lily Allen,219893,anger
2018-09-13,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-09-19,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-09-23,5st5644IlBmKiiRE73UsoZ,1,174453,Fuck You,Lily Allen,219893,anger
2018-09-30,5st5644IlBmKiiRE73UsoZ,2,219893,Fuck You,Lily Allen,219893,anger
2018-10-10,5st5644IlBmKiiRE73UsoZ,1,0,Fuck You,Lily Allen,219893,anger
2018-10-12,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-10-13,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-11-08,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-11-18,5st5644IlBmKiiRE73UsoZ,1,1180,Fuck You,Lily Allen,219893,anger
2019-04-08,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-04-09,5st5644IlBmKiiRE73UsoZ,1,1998,Fuck You,Lily Allen,219893,anger
2019-04-10,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-04-15,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-04-20,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-04-28,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-05-03,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-05-05,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-05-07,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-05-12,5st5644IlBmKiiRE73UsoZ,1,1382,Fuck You,Lily Allen,219893,anger
2019-05-27,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2019-06-15,5st5644IlBmKiiRE73UsoZ,1,98173,Fuck You,Lily Allen,219893,anger
2019-06-28,5st5644IlBmKiiRE73UsoZ,1,644,Fuck You,Lily Allen,219893,anger
2020-06-23,5st5644IlBmKiiRE73UsoZ,3,220809,Fuck You,Lily Allen,219893,anger
2020-07-26,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2021-01-08,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2021-10-30,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2021-11-22,5st5644IlBmKiiRE73UsoZ,1,1682,Fuck You,Lily Allen,219893,anger
2021-12-11,5st5644IlBmKiiRE73UsoZ,1,257137,Fuck You,Lily Allen,219893,anger
2021-12-14,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2021-12-18,5st5644IlBmKiiRE73UsoZ,1,330255,Fuck You,Lily Allen,219893,anger
2022-02-12,5st5644IlBmKiiRE73UsoZ,1,60947,Fuck You,Lily Allen,219893,anger
2022-08-12,5st5644IlBmKiiRE73UsoZ,3,52024,Fuck You,Lily Allen,219893,anger
2023-06-27,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2023-07-02,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2023-07-12,5st5644IlBmKiiRE73UsoZ,2,223640,Fuck You,Lily Allen,219893,anger
2023-08-25,5st5644IlBmKiiRE73UsoZ,1,219893,Fuck You,Lily Allen,219893,anger
2018-06-06,76FnCkhueYsfbyTv5Rm65B,2,2120,Who'd Have Known,Lily Allen,230986,sadness
2018-06-06,6IFXwxWeLkeQ68XaUAcxUf,1,2850,Chinese,Lily Allen,208213,surprise
2018-06-06,56N9s9PS6VwGolUnx1CJkv,1,208154,Somewhere Only We Know,Lily Allen,208504,surprise
2018-06-06,79z9QkhHePTFsSeVw9uyj0,3,16985,Smile,Lily Allen,196893,sadness
2018-06-06,5wD6de7Fz1QfxVNkv1SEy7,1,740,LDN,Lily Allen,190773,anger
2018-06-06,1cDRpJiJa94Voj0Ayc9iGJ,1,4460,Not Fair,Lily Allen,202546,anger
2018-06-09,4OLVK3kktkdLPp8dDgoCtb,3,668750,Angel By The Wings,Sia,319200,sadness
2018-08-19,4OLVK3kktkdLPp8dDgoCtb,2,638400,Angel By The Wings,Sia,319200,sadness
2018-08-20,4OLVK3kktkdLPp8dDgoCtb,6,1596377,Angel By The Wings,Sia,319200,sadness
2018-08-21,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-08-22,4OLVK3kktkdLPp8dDgoCtb,2,638400,Angel By The Wings,Sia,319200,sadness
2018-08-25,4OLVK3kktkdLPp8dDgoCtb,1,400,Angel By The Wings,Sia,319200,sadness
2018-08-26,4OLVK3kktkdLPp8dDgoCtb,2,638400,Angel By The Wings,Sia,319200,sadness
2018-08-27,4OLVK3kktkdLPp8dDgoCtb,4,895430,Angel By The Wings,Sia,319200,sadness
2018-08-28,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-09-06,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-09-30,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-10-04,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-10-05,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-10-08,4OLVK3kktkdLPp8dDgoCtb,1,30650,Angel By The Wings,Sia,319200,sadness
2018-10-10,4OLVK3kktkdLPp8dDgoCtb,1,0,Angel By The Wings,Sia,319200,sadness
2018-11-10,4OLVK3kktkdLPp8dDgoCtb,1,374,Angel By The Wings,Sia,319200,sadness
2021-01-27,4OLVK3kktkdLPp8dDgoCtb,1,13040,Angel By The Wings,Sia,319200,sadness
2021-01-29,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-02-10,4OLVK3kktkdLPp8dDgoCtb,2,321380,Angel By The Wings,Sia,319200,sadness
2021-03-06,4OLVK3kktkdLPp8dDgoCtb,1,31600,Angel By The Wings,Sia,319200,sadness
2021-03-16,4OLVK3kktkdLPp8dDgoCtb,2,638364,Angel By The Wings,Sia,319200,sadness
2021-03-24,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-03-27,4OLVK3kktkdLPp8dDgoCtb,2,638364,Angel By The Wings,Sia,319200,sadness
2021-03-30,4OLVK3kktkdLPp8dDgoCtb,2,19232,Angel By The Wings,Sia,319200,sadness
2021-04-16,4OLVK3kktkdLPp8dDgoCtb,2,164032,Angel By The Wings,Sia,319200,sadness
2021-04-17,4OLVK3kktkdLPp8dDgoCtb,3,639460,Angel By The Wings,Sia,319200,sadness
2021-04-24,4OLVK3kktkdLPp8dDgoCtb,1,319136,Angel By The Wings,Sia,319200,sadness
2021-04-25,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-05-17,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-05-20,4OLVK3kktkdLPp8dDgoCtb,2,129726,Angel By The Wings,Sia,319200,sadness
2021-06-01,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-07-14,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-07-22,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-07-31,4OLVK3kktkdLPp8dDgoCtb,1,319136,Angel By The Wings,Sia,319200,sadness
2021-08-17,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-08-29,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-09-16,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2021-09-24,4OLVK3kktkdLPp8dDgoCtb,3,276140,Angel By The Wings,Sia,319200,sadness
2021-10-01,4OLVK3kktkdLPp8dDgoCtb,1,15640,Angel By The Wings,Sia,319200,sadness
2021-10-07,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-10-21,4OLVK3kktkdLPp8dDgoCtb,1,707,Angel By The Wings,Sia,319200,sadness
2021-10-28,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-11,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-18,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-20,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-22,4OLVK3kktkdLPp8dDgoCtb,2,320449,Angel By The Wings,Sia,319200,sadness
2021-11-23,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-24,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-25,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-11-27,4OLVK3kktkdLPp8dDgoCtb,1,54,Angel By The Wings,Sia,319200,sadness
2021-11-29,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-12-01,4OLVK3kktkdLPp8dDgoCtb,1,43748,Angel By The Wings,Sia,319200,sadness
2021-12-02,4OLVK3kktkdLPp8dDgoCtb,2,633750,Angel By The Wings,Sia,319200,sadness
2021-12-04,4OLVK3kktkdLPp8dDgoCtb,1,1080,Angel By The Wings,Sia,319200,sadness
2021-12-18,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2021-12-25,4OLVK3kktkdLPp8dDgoCtb,1,319182,Angel By The Wings,Sia,319200,sadness
2022-10-28,4OLVK3kktkdLPp8dDgoCtb,1,23,Angel By The Wings,Sia,319200,sadness
2023-06-27,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2023-07-11,4OLVK3kktkdLPp8dDgoCtb,1,4416,Angel By The Wings,Sia,319200,sadness
2023-07-17,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2023-07-18,4OLVK3kktkdLPp8dDgoCtb,1,84634,Angel By The Wings,Sia,319200,sadness
2023-07-21,4OLVK3kktkdLPp8dDgoCtb,1,319200,Angel By The Wings,Sia,319200,sadness
2018-06-09,0D2m3GX6mNfNB6dKJQjCgM,2,348632,Take Care,Beach House,348440,anger
2018-08-19,0D2m3GX6mNfNB6dKJQjCgM,1,348440,Take Care,Beach House,348440,anger
2018-08-20,0D2m3GX6mNfNB6dKJQjCgM,2,696880,Take Care,Beach House,348440,anger
2018-08-21,0D2m3GX6mNfNB6dKJQjCgM,3,258302,Take Care,Beach House,348440,anger
2018-08-22,0D2m3GX6mNfNB6dKJQjCgM,4,1045790,Take Care,Beach House,348440,anger
2018-08-23,0D2m3GX6mNfNB6dKJQjCgM,3,22353,Take Care,Beach House,348440,anger
2018-08-24,0D2m3GX6mNfNB6dKJQjCgM,2,25136,Take Care,Beach House,348440,anger
2018-08-25,0D2m3GX6mNfNB6dKJQjCgM,1,830,Take Care,Beach House,348440,anger
2018-08-26,0D2m3GX6mNfNB6dKJQjCgM,1,4252,Take Care,Beach House,348440,anger
2018-08-28,0D2m3GX6mNfNB6dKJQjCgM,1,348440,Take Care,Beach House,348440,anger
2018-09-06,0D2m3GX6mNfNB6dKJQjCgM,1,348440,Take Care,Beach House,348440,anger
2018-09-30,0D2m3GX6mNfNB6dKJQjCgM,1,1005,Take Care,Beach House,348440,anger
2018-10-04,0D2m3GX6mNfNB6dKJQjCgM,1,318885,Take Care,Beach House,348440,anger
2018-10-05,0D2m3GX6mNfNB6dKJQjCgM,1,135076,Take Care,Beach House,348440,anger
2018-06-09,7pzdiluN2tVrxsFGyM2Asc,8,1453744,I Lived,OneRepublic,234546,fear
2018-06-10,7pzdiluN2tVrxsFGyM2Asc,10,2243005,I Lived,OneRepublic,234546,fear
2018-06-11,7pzdiluN2tVrxsFGyM2Asc,11,1943256,I Lived,OneRepublic,234546,fear
2018-06-12,7pzdiluN2tVrxsFGyM2Asc,10,1620325,I Lived,OneRepublic,234546,fear
2018-06-13,7pzdiluN2tVrxsFGyM2Asc,8,1195476,I Lived,OneRepublic,234546,fear
2018-06-14,7pzdiluN2tVrxsFGyM2Asc,3,236090,I Lived,OneRepublic,234546,fear
2018-06-15,7pzdiluN2tVrxsFGyM2Asc,10,1448378,I Lived,OneRepublic,234546,fear
2018-06-16,7pzdiluN2tVrxsFGyM2Asc,2,463615,I Lived,OneRepublic,234546,fear
2018-06-17,7pzdiluN2tVrxsFGyM2Asc,6,1407276,I Lived,OneRepublic,234546,fear
2018-06-18,7pzdiluN2tVrxsFGyM2Asc,13,2229068,I Lived,OneRepublic,234546,fear
2018-06-19,7pzdiluN2tVrxsFGyM2Asc,7,1317813,I Lived,OneRepublic,234546,fear
2018-06-20,7pzdiluN2tVrxsFGyM2Asc,5,1172730,I Lived,OneRepublic,234546,fear
2018-06-21,7pzdiluN2tVrxsFGyM2Asc,5,820943,I Lived,OneRepublic,234546,fear
2018-06-22,7pzdiluN2tVrxsFGyM2Asc,5,628955,I Lived,OneRepublic,234546,fear
2018-06-23,7pzdiluN2tVrxsFGyM2Asc,2,469092,I Lived,OneRepublic,234546,fear
2018-06-24,7pzdiluN2tVrxsFGyM2Asc,7,1292949,I Lived,OneRepublic,234546,fear
2018-06-25,7pzdiluN2tVrxsFGyM2Asc,2,348987,I Lived,OneRepublic,234546,fear
2018-06-29,7pzdiluN2tVrxsFGyM2Asc,1,234546,I Lived,OneRepublic,234546,fear
2018-07-01,7pzdiluN2tVrxsFGyM2Asc,1,0,I Lived,OneRepublic,234546,fear
2018-07-03,7pzdiluN2tVrxsFGyM2Asc,2,0,I Lived,OneRepublic,234546,fear
2018-06-09,2ewOCJvEeaxihhUZdaucqQ,2,196535,Control,Battle Tapes,190434,sadness
2018-08-20,2ewOCJvEeaxihhUZdaucqQ,2,380868,Control,Battle Tapes,190434,sadness
2018-08-21,2ewOCJvEeaxihhUZdaucqQ,1,190434,Control,Battle Tapes,190434,sadness
2018-08-22,2ewOCJvEeaxihhUZdaucqQ,2,1432,Control,Battle Tapes,190434,sadness
2018-08-25,2ewOCJvEeaxihhUZdaucqQ,2,190954,Control,Battle Tapes,190434,sadness
2018-08-26,2ewOCJvEeaxihhUZdaucqQ,1,139470,Control,Battle Tapes,190434,sadness
2018-08-28,2ewOCJvEeaxihhUZdaucqQ,1,190434,Control,Battle Tapes,190434,sadness
2018-09-06,2ewOCJvEeaxihhUZdaucqQ,1,190434,Control,Battle Tapes,190434,sadness
2018-09-30,2ewOCJvEeaxihhUZdaucqQ,2,191065,Control,Battle Tapes,190434,sadness
2018-10-04,2ewOCJvEeaxihhUZdaucqQ,1,5840,Control,Battle Tapes,190434,sadness
2018-10-05,2ewOCJvEeaxihhUZdaucqQ,1,1872,Control,Battle Tapes,190434,sadness
2018-06-09,7lLKxcNeJtDTWVRKHovLEC,12,1702296,Build It Better,Aron Wright,234473,neutral
2018-06-10,7lLKxcNeJtDTWVRKHovLEC,18,4052760,Build It Better,Aron Wright,234473,neutral
2018-06-11,7lLKxcNeJtDTWVRKHovLEC,4,937892,Build It Better,Aron Wright,234473,neutral
2018-06-12,7lLKxcNeJtDTWVRKHovLEC,3,469234,Build It Better,Aron Wright,234473,neutral
2018-06-13,7lLKxcNeJtDTWVRKHovLEC,2,468946,Build It Better,Aron Wright,234473,neutral
2018-06-14,7lLKxcNeJtDTWVRKHovLEC,2,234850,Build It Better,Aron Wright,234473,neutral
2018-06-15,7lLKxcNeJtDTWVRKHovLEC,3,392728,Build It Better,Aron Wright,234473,neutral
2018-06-16,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-06-17,7lLKxcNeJtDTWVRKHovLEC,4,937892,Build It Better,Aron Wright,234473,neutral
2018-06-18,7lLKxcNeJtDTWVRKHovLEC,7,1172365,Build It Better,Aron Wright,234473,neutral
2018-06-19,7lLKxcNeJtDTWVRKHovLEC,4,703419,Build It Better,Aron Wright,234473,neutral
2018-06-20,7lLKxcNeJtDTWVRKHovLEC,4,718483,Build It Better,Aron Wright,234473,neutral
2018-06-21,7lLKxcNeJtDTWVRKHovLEC,2,468946,Build It Better,Aron Wright,234473,neutral
2018-06-22,7lLKxcNeJtDTWVRKHovLEC,3,401240,Build It Better,Aron Wright,234473,neutral
2018-06-23,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-06-24,7lLKxcNeJtDTWVRKHovLEC,5,1172365,Build It Better,Aron Wright,234473,neutral
2018-06-25,7lLKxcNeJtDTWVRKHovLEC,2,237240,Build It Better,Aron Wright,234473,neutral
2018-07-03,7lLKxcNeJtDTWVRKHovLEC,2,234473,Build It Better,Aron Wright,234473,neutral
2018-07-06,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-07-08,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-07-10,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-07-11,7lLKxcNeJtDTWVRKHovLEC,2,468946,Build It Better,Aron Wright,234473,neutral
2018-07-15,7lLKxcNeJtDTWVRKHovLEC,1,760,Build It Better,Aron Wright,234473,neutral
2018-07-16,7lLKxcNeJtDTWVRKHovLEC,7,398261,Build It Better,Aron Wright,234473,neutral
2018-07-17,7lLKxcNeJtDTWVRKHovLEC,3,235680,Build It Better,Aron Wright,234473,neutral
2018-07-18,7lLKxcNeJtDTWVRKHovLEC,1,231,Build It Better,Aron Wright,234473,neutral
2018-07-19,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-07-20,7lLKxcNeJtDTWVRKHovLEC,2,234529,Build It Better,Aron Wright,234473,neutral
2018-07-22,7lLKxcNeJtDTWVRKHovLEC,4,613104,Build It Better,Aron Wright,234473,neutral
2018-07-24,7lLKxcNeJtDTWVRKHovLEC,3,703419,Build It Better,Aron Wright,234473,neutral
2018-07-25,7lLKxcNeJtDTWVRKHovLEC,5,704539,Build It Better,Aron Wright,234473,neutral
2018-08-01,7lLKxcNeJtDTWVRKHovLEC,1,234473,Build It Better,Aron Wright,234473,neutral
2018-08-19,7lLKxcNeJtDTWVRKHovLEC,9,1406930,Build It Better,Aron Wright,234473,neutral
