,year,month,artist_name,ms_played
3487,2020,7,Kana Nishino,8.58
3488,2020,7,Kendall Miles,3.08
3489,2020,7,Kesha,3.91
3490,2020,7,Killabyte,4.25
3491,2020,7,Killerblood,2.28
3492,2020,7,Knowmadic,0.03
3493,2020,7,Kotak,3.47
3494,2020,7,Kygo,3.59
3495,2020,7,LVTHER,3.24
3496,2020,7,Led Zeppelin,2.44
3497,2020,7,Lena Raine,0.21
3498,2020,7,Lenka,7.86
3499,2020,7,LiSA,12.27
3500,2020,7,Lights Follow,26.51
3501,2020,7,Lily Allen,3.66
3502,2020,7,Louie Zong,19.11
3503,2020,7,LÉON,7.81
3504,2020,7,MAN WITH A MISSION,12.01
3505,2020,7,MGMT,4.34
3506,2020,7,Macklemore,7.68
3507,2020,7,Maroon 5,3.36
3508,2020,7,Marshmello,1.61
3509,2020,7,Martin Garrix,3.68
3510,2020,7,Mayumi Itsuwa,3.27
3511,2020,7,Mena Massoud,2.93
3512,2020,7,NTRL,3.89
3513,2020,7,Nicki Minaj,171.48
3514,2020,7,Nikki Simmons,4.93
3515,2020,7,Nirvana,10.06
3516,2020,7,Noel Gallagher's High Flying Birds,3.49
3517,2020,7,Nohidea,563.97
3518,2020,7,Nulbarich,11.12
3519,2020,7,OneRepublic,3.91
3520,2020,7,Onoken,3.64
3521,2020,7,Padi,4.89
3522,2020,7,Peachy!,2.12
3523,2020,7,Pink Guy,8.25
3524,2020,7,Post Malone,2.63
3525,2020,7,RADWIMPS,19.46
3526,2020,7,Radiohead,0.46
3527,2020,7,Rag'n'Bone Man,6.67
3528,2020,7,Rameses B,10.76
3529,2020,7,Remy Zero,39.87
3530,2020,7,Reunify,3.94
3531,2020,7,Riouth,8.57
3532,2020,7,Rook1e,65.97
3533,2020,7,Rudimental,7.03
3534,2020,7,Ruelle,75.48
3535,2020,7,Run The Jewels,3.51
3536,2020,7,SEKAI NO OWARI,12.55
3537,2020,7,SILENT SIREN,4.55
3538,2020,7,Saib,2.92
3539,2020,7,Scott Brown,11.23
3540,2020,7,Sheila On 7,13.96
3541,2020,7,Sherina Munaf,29.56
3542,2020,7,Shura,3.71
3543,2020,7,Snail's House,7.69
3544,2020,7,Steve Aoki,642.02
3545,2020,7,THE ORAL CIGARETTES,62.76
3546,2020,7,THREE1989,166.77
3547,2020,7,Taichi Mukai,50.45
3548,2020,7,Tasya,36.26
3549,2020,7,The 1975,11.3
3550,2020,7,The Changcuters,13.35
3551,2020,7,The Deli,4.67
3552,2020,7,The Gregory Brothers,2.6
3553,2020,7,The Head And The Heart,14.53
3554,2020,7,The Hit Crew,2.23
3555,2020,7,The Polyphonic Spree,11.71
3556,2020,7,The Willowz,5.36
3557,2020,7,They Might Be Giants,2.56
3558,2020,7,Tiffany,7.63
3559,2020,7,Tjoek Soeparlan,3.36
3560,2020,7,Toploader,7.78
3561,2020,7,Vancouver Sleep Clinic,4.23
3562,2020,7,ZAYN,4.05
3563,2020,7,Zach Farache,0.03
3564,2020,7,Zedd,3.5
3565,2020,7,alt-J,3.45
3566,2020,7,amazarashi,10.45
3567,2020,7,aqualina,2.11
3568,2020,7,ayaka,13.7
3569,2020,7,biosphere,8.71
3570,2020,7,eery,1.18
3571,2020,7,for KING & COUNTRY,4.88
3572,2020,7,frad,15.17
3573,2020,7,frederic,4.25
3574,2020,7,halberd,0.39
3575,2020,7,kobasolo,102.29
3576,2020,7,naotyu-,2.4
3577,2020,7,potsu,11.37
3578,2020,7,"quickly, quickly",0.06
3579,2020,7,sad boy with a laptop,551.78
3580,2020,7,supercell,5.66
3581,2020,7,オルゴール ミドリ,160.76
3582,2020,8,A Look At Yesterday,0.43
3583,2020,8,Aimer,3.46
3584,2020,8,Andrew Applepie,0.08
3585,2020,8,Aretha Franklin,0.11
3586,2020,8,Backstreet Boys,1.59
3587,2020,8,Baio,0.05
3588,2020,8,Billy Idol,0.56
3589,2020,8,Bobby Darin,2.87
3590,2020,8,Boney M.,0.05
3591,2020,8,Bruno Major,2.71
3592,2020,8,Butthole Surfers,0.09
3593,2020,8,Chilo Escobedo,0.0
3594,2020,8,Cokelat,7.92
3595,2020,8,Coldplay,2.81
3596,2020,8,DJ Shadow,3.26
3597,2020,8,Dabin,90.47
3598,2020,8,Daniela Andrade,5014.04
3599,2020,8,Direct,0.56
3600,2020,8,Fern Jones,0.99
3601,2020,8,Fitz and The Tantrums,6.43
3602,2020,8,Frank Sinatra,4.72
3603,2020,8,Gerard Way,4.39
3604,2020,8,Glenn Snow,0.43
3605,2020,8,In Love With a Ghost,105.6
3606,2020,8,Jim Boyd,0.52
3607,2020,8,Joe Hunter,0.04
3608,2020,8,Joe Tex,0.07
3609,2020,8,Johann Sebastian Bach,0.04
3610,2020,8,Jon Brion,0.13
3611,2020,8,Julien Baker,3.58
3612,2020,8,KISS,0.03
3613,2020,8,Kina Grannis,0.94
3614,2020,8,Kotak,1.35
3615,2020,8,Lenka,0.13
3616,2020,8,Marty Robbins,1.5
3617,2020,8,Marva Whitney,0.1
3618,2020,8,Maxine Nightingale,3.39
3619,2020,8,Mayumi Itsuwa,0.59
3620,2020,8,Mel Tormé,1.64
3621,2020,8,NTRL,0.32
3622,2020,8,Noel Gallagher's High Flying Birds,1.1
3623,2020,8,Nohidea,29.31
3624,2020,8,Parra for Cuva,0.93
3625,2020,8,Perry Como,0.05
3626,2020,8,Peter Schilling,0.04
3627,2020,8,Public Image Ltd.,0.04
3628,2020,8,Remy Zero,4.07
3629,2020,8,Rook1e,9.31
3630,2020,8,Ruelle,7.14
3631,2020,8,Sam & Dave,0.07
3632,2020,8,Sam Cooke,0.02
3633,2020,8,Sherina Munaf,2.11
3634,2020,8,Shura,0.56
3635,2020,8,Steve Aoki,21.57
3636,2020,8,Styx,0.03
3637,2020,8,THE ORAL CIGARETTES,4.18
3638,2020,8,THREE1989,25.96
3639,2020,8,Taichi Mukai,3.62
3640,2020,8,Tasya,2.96
3641,2020,8,The Chainsmokers,4.13
3642,2020,8,The Dead South,0.94
3643,2020,8,The Interrupters,0.46
3644,2020,8,The Polyphonic Spree,0.52
3645,2020,8,The Spencer Davis Group,0.07
3646,2020,8,The Stranglers,0.09
3647,2020,8,Tony Joe White,0.02
3648,2020,8,Toploader,0.14
3649,2020,8,Trivecta,0.28
3650,2020,8,sad boy with a laptop,16.76
3651,2020,8,オルゴール ミドリ,10.13
3652,2020,9,Adhitia Sofyan,2.05
3653,2020,9,Alex Porat,0.28
3654,2020,9,Ardhito Pramono,0.68
3655,2020,9,Boy Harsher,0.57
3656,2020,9,Brianna Hildebrand,369.73
3657,2020,9,Carpenters,5.78
3658,2020,9,Chlara,3.7
3659,2020,9,Clairo,2.95
3660,2020,9,Clara C,4.15
3661,2020,9,DEPUTY,2.31
3662,2020,9,Dabin,179.15
3663,2020,9,Daniela Andrade,980.22
3664,2020,9,Denzel Curry,0.03
3665,2020,9,Haiku Hands,1.21
3666,2020,9,Heidi (The Girl with the Hair),3.64
3667,2020,9,Imaginary Future,61.93
3668,2020,9,In Love With a Ghost,36.01
3669,2020,9,Ingrid Michaelson,3.63
3670,2020,9,Jasmine Thompson,4.71
3671,2020,9,Jayesslee,6.88
3672,2020,9,Kat Cunning,903.75
3673,2020,9,Keira Knightley,4.25
3674,2020,9,Kina Grannis,10.04
3675,2020,9,Lindsey Compton,2.33
3676,2020,9,Lucy Rose,3.88
3677,2020,9,Nohidea,4.66
3678,2020,9,Novécaine,49.54
3679,2020,9,Oh Pep!,3.28
3680,2020,9,Oh Wonder,0.01
3681,2020,9,Olivia Ong,3.92
3682,2020,9,Qwiet Type,2.03
3683,2020,9,Reneé Dominique,5.66
3684,2020,9,Rook1e,1.82
3685,2020,9,SOAK,3.12
3686,2020,9,St. Vincent,755.57
3687,2020,9,Ten2Five,3.31
3688,2020,9,The Macarons Project,7.49
3689,2020,9,The Paper Kites,0.69
3690,2020,9,Us The Duo,2104.43
3691,2020,9,VVELLS,3.86
3692,2020,9,Ylvis,0.03
3693,2020,9,Yuna,0.05
3694,2020,9,Zee Avi,1.86
3695,2020,9,Zuma,3.32
3696,2020,9,cehryl,0.88
3697,2020,9,potsu,2.88
3698,2020,10,ASHA,4.23
3699,2020,10,Aimer,0.01
3700,2020,10,Artis Cilik Psp,0.0
3701,2020,10,Bay City Rollers,0.01
3702,2020,10,Bishop Briggs,0.04
3703,2020,10,Brianna Hildebrand,21.95
3704,2020,10,Carissa Rae,0.03
3705,2020,10,Dabin,13.2
3706,2020,10,Daniela Andrade,284.75
3707,2020,10,Ed Sheeran,0.01
3708,2020,10,Erin McCarley,0.02
3709,2020,10,Fitz and The Tantrums,1.86
3710,2020,10,Hoskey,0.03
3711,2020,10,Imaginary Future,15.18
3712,2020,10,Imagine Dragons,0.01
3713,2020,10,In Love With a Ghost,4.52
3714,2020,10,Ingrid Michaelson,0.19
3715,2020,10,Interdimensional Vortex League,0.39
3716,2020,10,James Arthur,0.01
3717,2020,10,Joji,0.13
3718,2020,10,Jon Brion,0.0
3719,2020,10,Kat Cunning,33.22
3720,2020,10,Killabyte,0.0
3721,2020,10,Lenka,0.1
3722,2020,10,MK,0.67
3723,2020,10,Maroon 5,0.02
3724,2020,10,Martin Garrix,0.02
3725,2020,10,Masayoshi Oishi,31.29
3726,2020,10,Mayumi Itsuwa,0.04
3727,2020,10,Mocca,0.03
3728,2020,10,Nohidea,6.53
3729,2020,10,Onoken,0.11
3730,2020,10,Rook1e,1.82
3731,2020,10,Rudimental,0.01
3732,2020,10,SPYAIR,0.42
3733,2020,10,Saib,0.27
3734,2020,10,Scott Brown,0.72
3735,2020,10,St. Vincent,31.69
3736,2020,10,Steve Aoki,4.66
3737,2020,10,The Chainsmokers,0.02
3738,2020,10,The Changcuters,0.02
3739,2020,10,The Head And The Heart,5.68
3740,2020,10,The Mayries,0.09
3741,2020,10,Us The Duo,4577.36
3742,2020,10,Ylvis,0.05
3743,2020,10,audalanche,0.02
3744,2020,10,kobasolo,0.02
3745,2020,10,大石昌良,0.38
3746,2020,11,Aimer,6.47
3747,2020,11,Aioi,5.37
3748,2020,11,Andrew Applepie,2.8
3749,2020,11,Artis Cilik Psp,0.1
3750,2020,11,Bessie Turner,1.42
3751,2020,11,Billie Eilish,1.41
3752,2020,11,Bishop Briggs,4.1
3753,2020,11,Brianna Hildebrand,2.31
3754,2020,11,CHiCO with HoneyWorks,0.06
3755,2020,11,Dabin,6.03
3756,2020,11,Daniela Andrade,270.73
3757,2020,11,Danilla,0.42
3758,2020,11,Eir Aoi,0.19
3759,2020,11,Electric Light Orchestra,1.23
3760,2020,11,Florence + The Machine,6.28
3761,2020,11,Foorin,0.62
3762,2020,11,Foster The People,3.99
3763,2020,11,Gin Wigmore,6.84
3764,2020,11,Hoskey,5.43
3765,2020,11,Ikimonogakari,0.1
3766,2020,11,Imaginary Future,3.91
3767,2020,11,Imagine Dragons,0.01
3768,2020,11,In Love With a Ghost,479.47
3769,2020,11,Jill Andrews,2.4
3770,2020,11,Jon Brion,5.63
3771,2020,11,Kana Nishino,5.33
3772,2020,11,Kat Cunning,0.3
3773,2020,11,Kygo,0.03
3774,2020,11,LiSA,100.18
3775,2020,11,MGMT,0.01
3776,2020,11,Macklemore,3.67
3777,2020,11,Masayoshi Oishi,7.72
3778,2020,11,Mayumi Itsuwa,0.12
3779,2020,11,Mena Massoud,2.93
3780,2020,11,Nohidea,0.39
3781,2020,11,Padi,4.89
3782,2020,11,Pink Guy,5.94
3783,2020,11,Post Malone,0.05
3784,2020,11,Remy Zero,2.24
3785,2020,11,Shura,81.66
3786,2020,11,St. Vincent,3.6
3787,2020,11,THE ORAL CIGARETTES,4.2
3788,2020,11,THREE1989,1.15
3789,2020,11,Taichi Mukai,7.3
3790,2020,11,Tiffany,3.97
3791,2020,11,Toploader,0.03
3792,2020,11,Us The Duo,3425.13
3793,2020,11,War,2.46
3794,2020,11,alt-J,0.06
3795,2020,11,kobasolo,22.04
3796,2020,11,naotyu-,0.02
3797,2020,11,supercell,0.09
3798,2020,11,オルゴール ミドリ,0.04
3799,2020,12,Darren Korb,1613.77
3800,2020,12,Us The Duo,1820.12
3801,2021,1,AG,34.17
3802,2021,1,Agnes Obel,0.0
3803,2021,1,Aidan Veney,0.06
3804,2021,1,Aimer,5.15
3805,2021,1,All Sons & Daughters,6.61
3806,2021,1,Andrew Applepie,0.36
3807,2021,1,Anna Yvette,3.85
3808,2021,1,Aoife O'Donovan,0.22
3809,2021,1,Aron Wright,0.16
3810,2021,1,BANNERS,0.14
3811,2021,1,Battle Tapes,5.73
3812,2021,1,Bishop Briggs,1110.92
3813,2021,1,Bob Seger,0.22
3814,2021,1,Brianna Hildebrand,6.06
3815,2021,1,CHVRCHES,0.13
3816,2021,1,CLOVES,0.46
3817,2021,1,Celldweller,0.23
3818,2021,1,Clem Snide,0.02
3819,2021,1,Daniela Andrade,483.76
3820,2021,1,Daphne Willis,0.03
3821,2021,1,Darren Korb,725.51
3822,2021,1,Daughter,0.1
3823,2021,1,David Keenan,1.8
3824,2021,1,Derby,0.01
3825,2021,1,Eels,3.3
3826,2021,1,Eliza & The Delusionals,0.1
3827,2021,1,Emily Jane White,0.21
3828,2021,1,Erin McCarley,3.31
3829,2021,1,Etta James,0.04
3830,2021,1,Father John Misty,0.18
3831,2021,1,Ferdk,0.02
3832,2021,1,Fink,0.29
3833,2021,1,Fitz and The Tantrums,46.49
3834,2021,1,Fleurie,4.5
3835,2021,1,Foorin,0.92
3836,2021,1,Gabrielle Aplin,3.39
3837,2021,1,Gin Wigmore,3.42
3838,2021,1,Hozier,0.72
3839,2021,1,Imaginary Future,3.79
3840,2021,1,Isla June,0.37
3841,2021,1,ItsJokerable,0.03
3842,2021,1,Jaw Talk,0.01
3843,2021,1,Jill Andrews,65.3
3844,2021,1,Jimmy Buffett,4.18
3845,2021,1,Jon Brion,1.67
3846,2021,1,Jordan Critz,0.11
3847,2021,1,Joshua Burnside,0.14
3848,2021,1,Kat Cunning,60.57
3849,2021,1,Kevin Morby,0.03
3850,2021,1,King Charles,0.13
3851,2021,1,LiSA,43.04
3852,2021,1,Lights Follow,3.42
3853,2021,1,Lily Allen,3.66
3854,2021,1,Liz Longley,64.97
3855,2021,1,Liza Anne,0.09
3856,2021,1,London Grammar,0.45
3857,2021,1,Lord Huron,0.13
3858,2021,1,LÉON,0.12
3859,2021,1,Macklemore,0.0
3860,2021,1,Maddie Medley,0.14
3861,2021,1,Manu Pilas,0.02
3862,2021,1,Maroon 5,3.57
3863,2021,1,Max Richter,0.18
3864,2021,1,Mob Rich,11.02
3865,2021,1,Mondo Cozmo,2.46
3866,2021,1,Nohidea,0.08
3867,2021,1,Nulbarich,3.64
3868,2021,1,Oasis,5.38
3869,2021,1,OneRepublic,3.91
3870,2021,1,RY X,3.84
3871,2021,1,Rainbow Kitten Surprise,0.6
3872,2021,1,Rod Stewart,0.03
3873,2021,1,Rook1e,0.0
3874,2021,1,Royal Philharmonic Orchestra,5.79
3875,2021,1,Saib,0.15
3876,2021,1,Sapphire,0.04
3877,2021,1,Shawn Mendes,7.03
3878,2021,1,Sherina Munaf,2.11
3879,2021,1,Shoji Meguro,0.29
3880,2021,1,Shura,42.82
3881,2021,1,Sia,5.54
3882,2021,1,Sleep Thieves,0.29
3883,2021,1,Springtime Carnivore,0.04
3884,2021,1,St. Vincent,48.72
3885,2021,1,Tash Sultana,2.66
3886,2021,1,The Album Leaf,3.74
3887,2021,1,The Bones of J.R. Jones,1.84
3888,2021,1,The Consouls,0.04
3889,2021,1,The Deep Dark Woods,0.06
3890,2021,1,The Head And The Heart,0.19
3891,2021,1,The Montagu,0.05
3892,2021,1,The National,0.04
3893,2021,1,The Polyphonic Spree,3.07
3894,2021,1,Tiffany,0.28
3895,2021,1,Tommee Profitt,1.31
3896,2021,1,Tusks,0.29
3897,2021,1,Tuvaband,0.75
3898,2021,1,Us The Duo,162.72
3899,2021,1,Vancouver Sleep Clinic,0.28
3900,2021,1,Vera Sola,0.17
3901,2021,1,Wickerbird,3.75
3902,2021,1,X Ambassadors,0.04
3903,2021,1,Yucca,5.16
3904,2021,1,Zayde Wølf,56.44
3905,2021,1,dark cat,4.06
3906,2021,1,for KING & COUNTRY,0.03
3907,2021,1,frederic,1.98
3908,2021,1,kobasolo,9.53
3909,2021,1,sad boy with a laptop,3.4
3910,2021,2,Bishop Briggs,12.36
3911,2021,2,Breaking Benjamin,0.66
3912,2021,2,Brianna Hildebrand,6.05
3913,2021,2,Dabin,6.12
3914,2021,2,Daniela Andrade,1728.91
3915,2021,2,Darren Korb,218.08
3916,2021,2,Do As Infinity,28.82
3917,2021,2,Ed Sheeran,4.39
3918,2021,2,Eyemedia,1.09
3919,2021,2,Fitz and The Tantrums,0.21
3920,2021,2,Gaz Coombes,0.51
3921,2021,2,Imaginary Future,3.79
3922,2021,2,Jill Andrews,10.39
3923,2021,2,Jon Brion,0.52
3924,2021,2,Kat Cunning,13.21
3925,2021,2,Killerblood,0.21
3926,2021,2,LiSA,6.77
3927,2021,2,Liz Longley,6.87
3928,2021,2,Manu Pilas,2.33
3929,2021,2,Masayoshi Oishi,4.5
3930,2021,2,NVDES,3.43
3931,2021,2,Nohidea,1.64
3932,2021,2,SEKAI NO OWARI,0.01
3933,2021,2,Shura,4.13
3934,2021,2,Sia,5.36
3935,2021,2,St. Vincent,6.57
3936,2021,2,Us The Duo,17.15
3937,2021,2,YOHKO,42.96
3938,2021,2,kobasolo,6.33
3939,2021,3,Andra & The Backbone,0.0
3940,2021,3,Bishop Briggs,32.88
3941,2021,3,Brianna Hildebrand,8.28
3942,2021,3,Dabin,5.99
3943,2021,3,Daniela Andrade,938.7
3944,2021,3,Darren Korb,239.87
3945,2021,3,Do As Infinity,32.78
3946,2021,3,Fitz and The Tantrums,3.08
3947,2021,3,Ikimonogakari,0.02
3948,2021,3,Imaginary Future,7.59
3949,2021,3,In Love With a Ghost,273.67
3950,2021,3,Jill Andrews,23.0
3951,2021,3,Jon Brion,0.0
3952,2021,3,Kat Cunning,16.88
3953,2021,3,Kevin Penkin,0.23
3954,2021,3,Killerblood,0.02
3955,2021,3,Lenka,0.01
3956,2021,3,LiSA,27.81
3957,2021,3,Liz Longley,21.24
3958,2021,3,Manu Pilas,14.2
3959,2021,3,Masayoshi Oishi,11.82
3960,2021,3,Nohidea,4.73
3961,2021,3,Remy Zero,4.07
3962,2021,3,Rook1e,1.82
3963,2021,3,Ruelle,3.55
3964,2021,3,San Holo,0.01
3965,2021,3,Sherina Munaf,4.22
3966,2021,3,Shura,21.18
3967,2021,3,Sia,27.45
3968,2021,3,Snail's House,7.25
3969,2021,3,St. Vincent,14.98
3970,2021,3,Steve Aoki,5.13
3971,2021,3,THE ORAL CIGARETTES,4.18
3972,2021,3,THREE1989,14.46
3973,2021,3,Taichi Mukai,3.62
3974,2021,3,Tasya,3.09
3975,2021,3,The Changcuters,0.0
3976,2021,3,The Head And The Heart,2.46
3977,2021,3,Us The Duo,200.04
3978,2021,3,YOASOBI,701.37
3979,2021,3,YOHKO,32.23
3980,2021,3,sad boy with a laptop,5.93
3981,2021,3,オルゴール ミドリ,8.66
3982,2021,4,Andra & The Backbone,3.13
3983,2021,4,Andrew Applepie,0.57
3984,2021,4,Billie Eilish,0.47
3985,2021,4,Bishop Briggs,612.13
3986,2021,4,Brianna Hildebrand,22.15
3987,2021,4,Clean Bandit,0.33
3988,2021,4,Dabin,18.0
3989,2021,4,Daniela Andrade,622.31
3990,2021,4,Darren Korb,641.18
3991,2021,4,Derby,3.99
3992,2021,4,Do As Infinity,10.74
3993,2021,4,Ed Sheeran & Justin Bieber,17.14
3994,2021,4,Fight Like Apes,0.46
3995,2021,4,Fitz and The Tantrums,24.5
3996,2021,4,Florence + The Machine,2.24
3997,2021,4,Flume,0.3
3998,2021,4,Gerard Way,0.75
3999,2021,4,Honors,0.36
4000,2021,4,Imaginary Future,11.4
4001,2021,4,In Love With a Ghost,186.36
4002,2021,4,Jill Andrews,42.35
4003,2021,4,Joji,0.91
4004,2021,4,Kana Nishino,0.02
4005,2021,4,Kat Cunning,63.09
4006,2021,4,LiSA,12.11
4007,2021,4,Lights Follow,0.08
4008,2021,4,Liz Longley,37.7
4009,2021,4,Manu Pilas,4.66
4010,2021,4,Masayoshi Oishi,15.93
4011,2021,4,Nohidea,9.65
4012,2021,4,Pink Guy,0.34
4013,2021,4,Rook1e,3.65
4014,2021,4,Ruelle,0.01
4015,2021,4,Shura,39.44
4016,2021,4,Sia,24.03
4017,2021,4,Snail's House,7.25
4018,2021,4,St. Vincent,105.14
4019,2021,4,Steve Aoki,9.46
4020,2021,4,Taichi Mukai,0.37
4021,2021,4,The Changcuters,0.03
4022,2021,4,Us The Duo,80.49
4023,2021,4,YOASOBI,16.9
4024,2021,4,YOHKO,12.9
4025,2021,4,Zayde Wølf,21.58
4026,2021,4,frederic,1.44
4027,2021,4,sad boy with a laptop,140.79
4028,2021,5,Bishop Briggs,164.86
4029,2021,5,City Girl,0.54
4030,2021,5,Daniela Andrade,85.43
4031,2021,5,Darren Korb,80.14
4032,2021,5,Do As Infinity,4.09
4033,2021,5,"Earth, Wind & Fire",83.94
4034,2021,5,Engelwood,2.89
4035,2021,5,Fitz and The Tantrums,6.15
4036,2021,5,Idealism,1.16
4037,2021,5,In Love With a Ghost,286.7
4038,2021,5,Jill Andrews,11.18
4039,2021,5,Kat Cunning,6.76
4040,2021,5,Kurt Hugo Schneider,90.17
4041,2021,5,Liz Longley,10.28
4042,2021,5,Manu Pilas,0.84
4043,2021,5,Orquesta Sinfónica De Radio Hamburgo,1.71
4044,2021,5,Shagabond,912.76
4045,2021,5,Shawn Wasabi,1.48
4046,2021,5,Shura,7.15
4047,2021,5,Sia,7.48
4048,2021,5,St. Vincent,9.85
4049,2021,5,Two Feet,1.89
4050,2021,5,Us The Duo,10.04
4051,2021,5,YOASOBI,75.66
4052,2021,5,YOHKO,11.34
4053,2021,5,Yung Bae,487.04
4054,2021,5,Zayde Wølf,7.38
4055,2021,6,A L E X,47.35
4056,2021,6,Alexander 23,0.02
4057,2021,6,Anson Seabra,0.28
4058,2021,6,Barnes Blvd.,23.97
4059,2021,6,Bishop Briggs,94.81
4060,2021,6,Blvk,11.48
4061,2021,6,Brianna Hildebrand,0.65
4062,2021,6,Caleb Belkin,6.98
4063,2021,6,City Girl,11.42
4064,2021,6,Dabin,2.78
4065,2021,6,Daniela Andrade,202.6
4066,2021,6,Darren Korb,1683.06
4067,2021,6,Do As Infinity,4.09
4068,2021,6,"Earth, Wind & Fire",11.44
4069,2021,6,Elijah Who,30.96
4070,2021,6,Fitz and The Tantrums,15.39
4071,2021,6,H E R B,4.14
4072,2021,6,Harris Cole,26.82
4073,2021,6,Ibrahim,9.34
4074,2021,6,Idealism,82.83
4075,2021,6,Imaginary Future,3.79
4076,2021,6,In Love With a Ghost,695.75
4077,2021,6,Instupendo,2.0
4078,2021,6,Jill Andrews,22.37
4079,2021,6,Jinsang,27.5
4080,2021,6,Joey Pecoraro,35.57
4081,2021,6,Kat Cunning,16.58
4082,2021,6,Kendall Miles,3.21
4083,2021,6,Knowmadic,4.44
4084,2021,6,Kudasaibeats,24.8
4085,2021,6,Kurt Hugo Schneider,13.34
4086,2021,6,LiSA,4.04
4087,2021,6,Limes,6.31
4088,2021,6,Liz Longley,20.56
4089,2021,6,Louie Zong,10.02
4090,2021,6,Manu Pilas,2.33
4091,2021,6,Masayoshi Oishi,3.86
4092,2021,6,Nohidea,48.77
4093,2021,6,Park Bird,16.36
4094,2021,6,Peachy!,14.49
4095,2021,6,Redbone,3.38
4096,2021,6,Rook1e,39.01
4097,2021,6,Saib,35.6
4098,2021,6,Shura,18.44
4099,2021,6,Sia,5.32
4100,2021,6,Sleepdealer,19.48
4101,2021,6,Snail's House,4.14
4102,2021,6,St. Vincent,74.68
4103,2021,6,The Deli,2.34
4104,2021,6,The Star-Lord’s,459.3
4105,2021,6,Tomppabeats,2.96
4106,2021,6,Toploader,0.04
4107,2021,6,Two Feet,1.2
4108,2021,6,Us The Duo,30.88
4109,2021,6,YOASOBI,33.79
4110,2021,6,YOHKO,7.83
4111,2021,6,Yung Bae,12.5
4112,2021,6,Zayde Wølf,14.4
4113,2021,6,[bsd.u],3.57
4114,2021,6,aqualina,4.3
4115,2021,6,biosphere,15.14
4116,2021,6,eery,2.06
4117,2021,6,eevee,24.83
4118,2021,6,frad,140.27
4119,2021,6,halberd,12.3
4120,2021,6,j^p^n,6.03
4121,2021,6,mt. fujitive,12.42
4122,2021,6,potsu,22.31
4123,2021,6,"quickly, quickly",9.78
4124,2021,6,sad boy with a laptop,19.2
4125,2021,6,santpoort,9.68
4126,2021,6,stream_error,5.75
4127,2021,6,supercell,2.33
4128,2021,6,weird inside,3.08
4129,2021,7,A L E X,2.68
4130,2021,7,Barnes Blvd.,1.67
4131,2021,7,Bessie Turner,0.28
4132,2021,7,Birdy,729.51
4133,2021,7,Bishop Briggs,54.04
4134,2021,7,Brianna Hildebrand,11.04
4135,2021,7,Burbank,1.79
4136,2021,7,Caleb Belkin,4.3
4137,2021,7,City Girl,3.31
4138,2021,7,Dabin,6.13
4139,2021,7,Daniela Andrade,380.16
4140,2021,7,Darren Korb,1203.44
4141,2021,7,Do As Infinity,9.97
4142,2021,7,"Earth, Wind & Fire",13.0
4143,2021,7,Elijah Who,9.01
4144,2021,7,Florence + The Machine,70.56
4145,2021,7,Gerard Way,0.4
4146,2021,7,Harris Cole,2.9
4147,2021,7,Imaginary Future,7.68
4148,2021,7,In Love With a Ghost,575.39
4149,2021,7,JUDY AND MARY,522.56
4150,2021,7,Jill Andrews,15.11
4151,2021,7,Jinsang,1.33
4152,2021,7,Joel Corry,204.34
4153,2021,7,Joey Pecoraro,11.45
4154,2021,7,Kat Cunning,13.67
4155,2021,7,Kendall Miles,1.54
4156,2021,7,Kudasaibeats,2.33
4157,2021,7,Kurt Hugo Schneider,9.94
4158,2021,7,LiSA,8.21
4159,2021,7,Liz Longley,14.6
4160,2021,7,Manu Pilas,4.81
4161,2021,7,Masayoshi Oishi,7.92
4162,2021,7,NIYARI計画,0.19
4163,2021,7,NTRL,47.34
4164,2021,7,Nohidea,227.35
4165,2021,7,Park Bird,6.18
4166,2021,7,Peachy!,33.68
4167,2021,7,Redbone,16.51
4168,2021,7,Rook1e,4.12
4169,2021,7,Saib,3.33
4170,2021,7,San Holo,2.34
4171,2021,7,Shura,13.2
4172,2021,7,Sia,15.96
4173,2021,7,Snail's House,9.93
4174,2021,7,St. Vincent,21.4
4175,2021,7,Steve Aoki,3.08
4176,2021,7,The Deli,2.28
4177,2021,7,The Star-Lord’s,19.98
4178,2021,7,Us The Duo,29.4
4179,2021,7,YOASOBI,33.79
4180,2021,7,YOHKO,10.86
4181,2021,7,Yung Bae,9.61
4182,2021,7,[bsd.u],1.8
4183,2021,7,biosphere,0.19
4184,2021,7,eevee,5.0
4185,2021,7,frad,22.37
4186,2021,7,halberd,2.69
4187,2021,7,j'san,3.54
4188,2021,7,"quickly, quickly",5.54
4189,2021,7,sad boy with a laptop,2.35
4190,2021,8,A L E X,1.6
4191,2021,8,Ambulo,7.3
4192,2021,8,Andra & The Backbone,0.0
4193,2021,8,Artis Cilik Psp,2.13
4194,2021,8,BVG,69.46
4195,2021,8,Bay City Rollers,2.91
4196,2021,8,Bcalm,4.15
4197,2021,8,Bert,15.26
4198,2021,8,Billie Eilish,0.0
4199,2021,8,Birdy,308.66
4200,2021,8,Bishop Briggs,53.74
4201,2021,8,Blue Wednesday,2.73
4202,2021,8,Brianna Hildebrand,6.05
4203,2021,8,Casiio,6.46
4204,2021,8,Celestial Alignment,6.78
4205,2021,8,Cokelat,0.0
4206,2021,8,DLJ,17.44
