danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.59,0.58,7,-7.081,1,0.284,0.199,0.0,0.0837,0.82,95.961,4
0.707,0.56,7,-11.14,1,0.0719,0.777,0.000689,0.14,0.11,110.071,4
0.611,0.813,0,-7.844,1,0.052,0.112,0.000963,0.136,0.846,179.911,4
0.771,0.554,3,-9.835,0,0.0396,0.384,0.186,0.109,0.516,112.847,4
0.613,0.453,10,-9.192,1,0.0349,0.708,1.64e-05,0.128,0.35,147.018,4
0.653,0.781,8,-8.12,0,0.0514,0.774,0.000566,0.106,0.354,98.008,4
0.559,0.704,2,-7.764,1,0.186,0.533,0.0085,0.296,0.515,79.071,4
0.78,0.886,2,-4.291,1,0.13,0.523,0.000178,0.118,0.709,108.965,4
0.339,0.595,11,-6.646,0,0.124,0.66,1.95e-05,0.319,0.579,72.444,1
0.713,0.683,5,-6.189,1,0.048,0.294,0.0,0.092,0.434,93.011,4
0.667,0.873,11,-7.17,0,0.0313,0.165,0.0011,0.389,0.618,128.006,4
0.767,0.922,4,-3.762,0,0.0583,0.0844,0.000511,0.0495,0.961,160.025,4
0.72,0.783,5,-7.937,1,0.208,0.216,0.00442,0.123,0.32,180.05,4
0.692,0.766,0,-4.873,1,0.0296,0.324,0.00902,0.149,0.935,119.958,4
0.616,0.94,1,-9.802,1,0.481,0.48,0.0335,0.0643,0.329,133.327,4
0.723,0.721,3,-4.664,1,0.0359,0.456,0.0,0.0949,0.58,117.004,4
0.594,0.631,5,-8.057,0,0.0389,0.185,0.401,0.0838,0.549,97.969,3
0.626,0.908,6,-4.099,0,0.0433,0.0411,0.0878,0.159,0.933,135.997,4
0.58,0.552,0,-8.877,1,0.456,0.892,0.0,0.182,0.807,158.002,4
0.524,0.791,9,-4.903,1,0.387,0.135,0.188,0.258,0.231,139.946,4
0.909,0.51,7,-7.761,1,0.0472,0.296,0.0,0.509,0.88,99.986,4
0.804,0.667,0,-7.677,1,0.352,0.0743,3.11e-06,0.0458,0.5,145.905,4
0.158,0.0466,11,-38.169,1,0.0424,0.992,0.966,0.12,0.303,135.606,4
0.876,0.102,0,-11.746,1,0.0648,0.963,0.0,0.097,0.612,130.189,4
0.694,0.333,0,-11.108,0,0.0651,0.646,0.0253,0.108,0.433,76.013,4
0.456,0.391,7,-11.531,1,0.0392,0.837,0.74,0.108,0.13,105.035,4
0.701,0.388,2,-12.12,1,0.285,0.843,0.00914,0.115,0.142,81.955,4
0.628,0.879,7,-3.526,0,0.184,0.102,0.0,0.128,0.731,149.991,4
0.79,0.909,7,-3.992,1,0.0733,0.0352,0.000145,0.05,0.961,160.024,4
0.71,0.659,4,-4.509,1,0.0301,0.196,0.0,0.1,0.533,99.977,4
0.63,0.538,6,-9.556,0,0.0324,0.242,0.112,0.119,0.0738,92.977,4
0.824,0.489,8,-8.281,1,0.0922,0.0887,0.000707,0.323,0.619,75.036,4
0.757,0.882,0,-2.599,1,0.043,0.0831,0.0,0.121,0.974,137.983,4
0.664,0.983,11,-3.001,0,0.118,0.0214,1.28e-05,0.153,0.805,128.012,4
0.622,0.905,7,-3.268,0,0.178,0.156,0.0,0.0857,0.748,149.959,4
0.736,0.529,7,-6.588,1,0.0842,0.369,4.91e-05,0.119,0.411,93.014,4
0.469,0.66,7,-7.068,1,0.12,0.0552,0.0118,0.124,0.398,104.986,4
0.781,0.611,7,-7.883,1,0.103,0.104,0.0,0.278,0.624,96.017,4
0.81,0.796,9,-4.98,0,0.0343,0.102,1.44e-05,0.254,0.913,125.024,4
0.777,0.62,2,-8.738,1,0.0525,0.295,0.121,0.108,0.0688,94.017,4
0.757,0.502,2,-6.46,1,0.362,0.215,0.0,0.0615,0.263,160.056,4
0.45,0.818,11,-5.515,0,0.231,0.824,0.531,0.0766,0.521,88.957,4
0.555,0.532,10,-9.455,1,0.291,0.146,0.145,0.0912,0.578,86.355,4
0.347,0.845,6,-5.508,1,0.301,0.216,3.71e-06,0.109,0.572,170.539,4
0.866,0.638,1,-4.353,1,0.0567,0.404,1.68e-06,0.104,0.579,91.037,4
0.805,0.745,10,-7.125,0,0.162,0.227,0.00984,0.411,0.923,99.986,4
0.711,0.98,1,-3.89,1,0.469,0.081,8.26e-05,0.482,0.569,124.019,4
0.668,0.77,2,-4.741,1,0.141,0.049,0.000108,0.0813,0.209,121.921,4
0.666,0.912,11,-6.528,0,0.422,0.248,0.683,0.111,0.374,120.048,4
0.71,0.947,6,-4.525,1,0.444,0.0527,0.0,0.326,0.742,120.118,4
0.806,0.71,4,-7.067,1,0.31,0.0413,6.25e-06,0.11,0.848,124.935,4
0.644,0.947,4,-6.329,1,0.284,0.00228,0.351,0.495,0.937,90.07,4
0.648,0.893,1,-7.418,0,0.0859,0.00457,0.0305,0.283,0.853,100.014,4
0.697,0.974,1,-5.317,1,0.596,0.123,0.0,0.0673,0.464,124.1,4
0.773,0.864,1,-8.639,1,0.277,0.0677,0.0505,0.113,0.759,110.104,4
0.482,0.901,4,-6.748,0,0.102,0.0696,0.652,0.947,0.492,160.04,4
0.776,0.885,1,-6.818,1,0.231,0.0321,1.02e-05,0.0746,0.84,109.985,4
0.768,0.621,4,-9.595,0,0.162,0.0652,0.0169,0.15,0.911,160.014,4
0.692,0.784,7,-5.41,1,0.423,0.0747,0.00133,0.118,0.898,108.845,4
0.688,0.918,7,-5.936,1,0.0489,0.000432,0.678,0.0682,0.612,112.014,4
0.711,0.754,1,-6.297,0,0.0959,0.000378,0.113,0.108,0.964,110.054,4
0.649,0.882,7,-5.461,1,0.327,0.0254,0.835,0.303,0.585,128.052,4
0.631,0.867,1,-7.701,0,0.249,0.0095,0.0417,0.399,0.892,99.978,4
0.657,0.962,5,-7.238,0,0.081,0.000545,0.76,0.413,0.762,100.002,4
0.606,0.731,1,-12.268,1,0.0291,0.0139,0.901,0.345,0.593,99.993,4
0.635,0.667,6,-5.392,1,0.0253,0.207,0.0,0.108,0.261,96.003,4
0.599,0.953,11,-4.828,1,0.0605,0.0264,0.0,0.212,0.921,133.984,4
0.623,0.26,2,-11.208,1,0.0285,0.732,0.0,0.0829,0.283,80.006,4
0.54,0.457,8,-5.303,1,0.0235,0.526,0.0,0.0874,0.236,84.021,4
0.59,0.572,11,-7.658,1,0.0379,0.192,0.0,0.109,0.448,179.989,4
0.445,0.957,7,-2.213,1,0.169,0.0156,0.0,0.0735,0.497,167.046,4
0.49,0.889,2,-2.422,1,0.0432,0.00172,0.0,0.353,0.679,80.594,4
0.576,0.912,11,-2.495,1,0.0342,0.0357,5.99e-05,0.217,0.7,95.984,4
0.396,0.907,1,-1.101,0,0.045,0.00198,0.0,0.281,0.33,178.04,4
0.835,0.625,2,-7.004,1,0.0613,0.352,0.778,0.0642,0.458,120.015,4
0.497,0.887,6,-2.749,0,0.0626,0.365,0.0,0.337,0.568,160.105,4
0.606,0.873,3,-4.786,1,0.0496,0.49,0.0,0.255,0.697,140.014,4
0.681,0.763,5,-6.969,0,0.217,0.135,0.00219,0.123,0.287,139.924,4
0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,4
0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,4
0.171,0.901,11,-2.892,1,0.0514,2.25e-05,0.959,0.404,0.326,177.048,4
0.448,0.935,0,-1.979,1,0.0451,0.00438,0.0308,0.0868,0.614,91.48,4
0.469,0.978,0,-2.455,1,0.0834,0.00376,0.0,0.285,0.683,175.143,4
0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4
0.48,0.556,3,-4.731,1,0.0265,0.116,9.49e-05,0.0969,0.39,78.927,4
0.607,0.908,1,-6.289,1,0.0875,0.0586,0.0,0.493,0.663,131.902,4
0.531,0.985,8,-1.528,1,0.13,0.0275,0.0,0.197,0.321,94.467,4
0.435,0.965,9,-3.175,0,0.191,0.00601,0.0,0.303,0.414,170.932,4
0.432,0.907,9,-3.158,1,0.0452,0.0138,0.0,0.112,0.544,164.937,4
0.627,0.883,7,-4.62,1,0.0486,0.0118,0.0,0.0972,0.467,130.062,4
0.447,0.983,5,-2.281,1,0.268,0.0157,0.0,0.276,0.317,179.072,4
0.515,0.976,8,-2.741,1,0.386,0.0659,0.0,0.0707,0.639,189.92,4
0.341,0.932,1,-2.413,0,0.12,0.00636,7.49e-06,0.273,0.507,182.868,4
0.582,0.852,7,-4.353,1,0.0397,0.0108,0.00328,0.0623,0.61,158.007,4
0.719,0.604,6,-3.846,1,0.0289,0.632,0.0,0.114,0.522,111.969,4
0.456,0.956,5,-1.894,1,0.0468,0.000228,0.0,0.366,0.721,182.013,4
0.644,0.931,2,-2.997,1,0.0504,0.0766,0.0,0.125,0.538,137.934,4
0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4
0.666,0.807,2,-3.267,1,0.0298,0.345,3.05e-06,0.332,0.885,128.061,4
0.757,0.849,5,-3.424,0,0.0536,0.173,0.0,0.0878,0.826,150.036,4
0.564,0.958,1,-6.149,0,0.043,0.00136,1.17e-06,0.285,0.677,101.954,4
0.495,0.856,10,-9.881,0,0.0504,0.000913,0.0,0.144,0.803,154.033,4
0.524,0.958,9,-3.91,0,0.0682,0.000781,0.0,0.306,0.505,92.84,4
0.757,0.892,6,-5.321,1,0.124,0.178,4.19e-05,0.0719,0.936,127.014,4
0.332,0.944,2,-3.623,1,0.205,0.000216,1.7e-06,0.0894,0.5,198.047,4
0.477,0.952,1,-3.221,0,0.0946,0.00228,0.0,0.321,0.411,92.93,4
0.487,0.949,1,-2.378,1,0.0674,0.0159,1.57e-05,0.13,0.65,170.057,4
0.384,0.975,0,-2.854,1,0.123,0.0494,0.0,0.331,0.298,180.97,4
0.316,0.951,1,-3.757,0,0.112,2.46e-05,0.189,0.17,0.255,174.895,4
0.464,0.869,6,-5.05,0,0.0502,0.000254,0.000403,0.248,0.506,155.009,4
0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,4
0.297,0.194,5,-11.28,1,0.0455,0.761,0.506,0.106,0.336,141.972,4
0.389,0.68,1,-5.072,1,0.0288,0.0133,0.000588,0.276,0.838,200.017,4
0.739,0.867,5,-5.123,1,0.0383,0.206,5.43e-06,0.078,0.822,108.967,4
0.697,0.863,9,-2.617,0,0.0744,0.0981,1.28e-05,0.115,0.761,119.975,4
0.737,0.372,4,-9.562,1,0.0371,0.851,0.00418,0.236,0.895,131.926,4
0.533,0.671,2,-4.693,1,0.0308,0.0046,1.25e-05,0.235,0.744,124.0,4
0.59,0.641,8,-4.484,0,0.188,0.0184,1.84e-06,0.165,0.93,207.927,4
0.506,0.902,3,-3.276,1,0.0633,0.1,0.0,0.0744,0.678,136.945,4
0.57,0.24,4,-10.26,1,0.0269,0.709,0.000101,0.142,0.451,74.011,4
0.753,0.812,0,-6.959,1,0.0367,0.0542,0.000221,0.341,0.64,108.987,4
0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4
0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,4
0.514,0.498,3,-5.781,1,0.0243,0.116,3.29e-06,0.104,0.398,95.012,4
0.554,0.455,7,-8.227,1,0.0253,0.735,1.09e-06,0.0766,0.427,95.839,4
0.587,0.465,2,-12.543,1,0.0321,0.775,0.00865,0.107,0.369,125.844,4
0.513,0.535,7,-7.516,1,0.0276,0.455,0.00011,0.0876,0.509,89.757,4
0.407,0.527,7,-7.893,1,0.0306,0.688,0.00676,0.375,0.467,106.709,4
0.407,0.527,7,-7.893,1,0.0306,0.688,0.00676,0.375,0.467,106.709,4
0.296,0.427,7,-9.422,1,0.031,0.782,0.000409,0.409,0.396,110.008,4
0.546,0.525,8,-7.495,1,0.0306,0.0561,0.000357,0.122,0.539,119.332,4
0.372,0.6,4,-6.027,0,0.0351,0.00643,3.37e-05,0.139,0.0753,188.96,3
0.331,0.607,0,-4.786,1,0.0676,0.0812,1.59e-05,0.23,0.118,158.737,4
0.524,0.805,4,-4.08,0,0.065,0.062,0.0,0.209,0.354,152.044,4
0.66,0.592,6,-5.568,0,0.0376,0.00475,0.0,0.273,0.206,139.984,4
0.715,0.259,8,-10.493,1,0.035,0.67,0.0,0.11,0.3,129.924,4
0.693,0.455,2,-8.029,0,0.0327,0.268,0.000127,0.722,0.137,129.955,4
0.745,0.537,0,-5.664,0,0.031,0.225,0.0,0.154,0.203,140.069,4
0.782,0.762,7,-5.437,0,0.035,0.0338,1.73e-05,0.107,0.65,127.049,4
0.557,0.352,4,-7.956,1,0.0716,0.268,8.16e-06,0.116,0.337,77.937,4
0.681,0.501,0,-9.236,1,0.041,0.208,0.000142,0.0923,0.502,82.029,4
0.496,0.793,4,-5.04,0,0.0923,0.0833,0.0,0.29,0.229,151.809,4
0.648,0.309,4,-6.467,0,0.0495,0.786,0.0,0.253,0.643,152.862,4
0.718,0.57,8,-4.991,1,0.0311,0.261,0.0,0.136,0.229,140.036,4
0.714,0.549,9,-5.982,1,0.0655,0.611,1.18e-06,0.0887,0.132,138.07,4
0.624,0.375,4,-9.246,1,0.0337,0.371,0.0,0.107,0.192,123.866,4
0.447,0.278,9,-6.678,0,0.0475,0.748,0.0,0.103,0.352,75.024,4
0.437,0.846,2,-3.092,0,0.0508,0.0521,0.0,0.121,0.21,135.029,4
0.281,0.222,2,-10.66,1,0.0319,0.936,0.0,0.145,0.258,81.115,3
0.199,0.521,0,-6.067,0,0.0335,0.911,0.183,0.175,0.0913,120.467,4
0.647,0.683,9,-4.213,0,0.035,0.0608,2.69e-06,0.132,0.191,98.843,4
0.273,0.432,2,-6.773,1,0.042,0.557,7.56e-05,0.0868,0.275,84.768,4
0.624,0.487,10,-6.341,0,0.0294,0.235,0.00225,0.0976,0.377,95.975,4
0.617,0.502,10,-6.339,0,0.028,0.215,0.00108,0.106,0.411,95.924,4
0.546,0.577,6,-7.034,0,0.0392,0.0885,2.58e-06,0.1,0.219,149.601,4
0.381,0.283,7,-7.079,0,0.0302,0.891,0.0,0.183,0.263,75.786,4
0.641,0.742,9,-6.927,0,0.297,0.0147,0.000524,0.576,0.499,95.926,4
0.703,0.797,4,-5.376,0,0.0775,0.0175,1.11e-05,0.391,0.367,100.009,4
0.499,0.758,9,-5.044,0,0.171,0.637,0.0,0.369,0.728,171.968,4
0.619,0.189,10,-7.664,1,0.0593,0.876,0.0,0.135,0.358,110.706,4
0.497,0.543,0,-7.282,1,0.0441,0.157,0.0,0.102,0.0885,124.813,4
0.591,0.791,7,-3.502,1,0.128,0.119,0.00207,0.19,0.465,149.683,4
0.695,0.874,0,-3.334,0,0.0345,0.0935,0.000148,0.101,0.522,140.053,4
0.565,0.401,4,-9.402,1,0.429,0.681,0.277,0.111,0.558,175.651,4
0.465,0.654,10,-5.871,1,0.0277,0.686,0.854,0.106,0.21,85.994,4
0.435,0.597,9,-7.717,1,0.144,0.381,0.00028,0.173,0.469,143.77,4
0.84,0.391,2,-8.135,1,0.229,0.333,0.309,0.124,0.545,78.951,4
0.672,0.771,3,-7.276,1,0.04,0.179,0.897,0.395,0.743,94.983,4
0.649,0.542,9,-11.545,1,0.0677,0.584,0.92,0.113,0.235,180.292,4
0.678,0.586,8,-4.959,0,0.0312,0.692,0.435,0.172,0.633,86.949,4
0.456,0.786,8,-5.985,1,0.0734,0.0103,0.936,0.247,0.55,89.057,4
0.754,0.527,4,-9.056,1,0.0274,0.473,0.394,0.109,0.875,94.985,4
0.421,0.42,0,-13.01,1,0.0483,0.412,0.916,0.0945,0.655,83.863,4
0.741,0.23,7,-11.929,1,0.0847,0.52,0.554,0.0905,0.242,85.026,4
0.526,0.755,1,-7.829,0,0.0576,0.314,0.639,0.118,0.208,171.933,4
0.805,0.556,11,-6.911,1,0.0333,0.318,0.472,0.133,0.467,94.971,4
0.868,0.672,10,-8.441,0,0.158,0.0609,0.0748,0.0759,0.81,110.941,4
0.602,0.542,6,-6.735,0,0.117,0.542,0.012,0.138,0.337,80.808,4
0.511,0.883,7,-5.475,1,0.121,0.382,0.927,0.198,0.894,172.106,4
0.625,0.624,11,-5.973,1,0.137,0.209,0.000194,0.122,0.744,92.073,4
0.721,0.524,1,-8.87,0,0.0617,0.618,0.675,0.108,0.32,90.021,4
0.662,0.579,0,-7.855,1,0.033,0.2,0.901,0.109,0.563,94.994,4
0.617,0.556,7,-6.288,1,0.0259,0.0594,0.611,0.0938,0.192,93.991,4
0.582,0.574,6,-6.474,1,0.0389,0.308,0.0101,0.167,0.742,87.936,4
0.789,0.423,1,-10.456,0,0.0381,0.874,0.319,0.104,0.367,92.983,4
0.597,0.507,6,-10.464,1,0.0541,0.61,0.695,0.0889,0.701,171.748,4
0.437,0.654,9,-7.788,0,0.0441,0.652,0.917,0.123,0.773,194.114,4
0.498,0.858,8,-5.289,0,0.298,0.652,0.0903,0.144,0.638,177.824,4
0.733,0.332,5,-8.935,1,0.391,0.0445,0.28,0.491,0.47,159.914,1
0.699,0.309,4,-10.79,1,0.159,0.832,0.171,0.116,0.422,79.991,4
0.726,0.335,5,-8.515,0,0.194,0.132,0.83,0.135,0.222,156.139,3
0.702,0.25,2,-11.99,0,0.0608,0.925,0.0452,0.0575,0.661,60.092,5
0.875,0.351,7,-10.98,1,0.27,0.847,0.62,0.129,0.771,149.615,4
0.768,0.435,4,-9.292,1,0.0445,0.23,0.943,0.141,0.486,152.083,4
0.736,0.431,10,-9.377,0,0.0712,0.175,0.862,0.382,0.384,172.007,4
0.896,0.215,9,-9.867,1,0.257,0.287,0.0785,0.0984,0.432,83.991,4
0.668,0.393,9,-15.589,0,0.0459,0.406,0.838,0.0857,0.313,87.027,4
0.563,0.232,10,-18.27,0,0.562,0.928,0.0406,0.152,0.907,103.978,4
0.809,0.343,6,-13.595,0,0.373,0.464,0.00405,0.0782,0.482,84.973,4
0.763,0.234,6,-10.843,0,0.38,0.437,0.313,0.33,0.243,85.992,4
0.843,0.447,6,-13.764,1,0.0526,0.0348,0.799,0.158,0.203,126.03,4
0.639,0.32,9,-10.686,0,0.24,0.935,0.0585,0.0848,0.439,74.042,3
0.757,0.359,2,-8.807,1,0.0441,0.714,0.0,0.0878,0.32,134.974,4
0.64,0.679,6,-8.867,0,0.0305,0.23,0.00183,0.17,0.254,127.007,4
0.754,0.526,1,-12.96,1,0.0435,0.00261,0.466,0.113,0.716,117.051,4
0.762,0.494,7,-10.374,1,0.0339,0.0915,4.2e-05,0.0933,0.75,104.015,4
0.737,0.492,5,-11.581,0,0.0563,0.0534,3.22e-05,0.104,0.819,92.997,4
0.817,0.463,6,-11.497,1,0.0704,0.259,0.000418,0.102,0.956,115.989,4
0.695,0.464,7,-12.151,1,0.0848,0.139,0.000226,0.111,0.787,166.016,4
0.549,0.422,7,-13.129,1,0.142,0.137,0.00178,0.173,0.773,93.587,4
0.756,0.477,11,-12.443,1,0.0856,0.0887,0.0114,0.494,0.808,130.035,4
0.771,0.503,4,-12.108,1,0.0464,0.107,0.0979,0.159,0.644,100.986,4
0.534,0.654,8,-9.732,1,0.259,0.143,0.000736,0.156,0.318,158.818,4
0.745,0.489,0,-8.215,0,0.0332,0.242,0.0,0.139,0.259,140.075,4
0.726,0.484,2,-6.707,0,0.0477,0.274,2.44e-06,0.0874,0.561,62.493,4
0.792,0.521,0,-8.31,1,0.233,0.269,0.912,0.114,0.506,180.084,4
0.364,0.868,2,-5.419,1,0.13,0.00235,0.000114,0.173,0.329,107.078,4
0.5,0.805,7,-5.288,1,0.0884,0.0333,0.00537,0.113,0.285,150.031,4
0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,4
0.574,0.694,6,-4.697,1,0.0327,0.00481,0.0,0.102,0.401,109.85,4
0.729,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,4
0.519,0.799,10,-4.207,1,0.0371,0.00878,0.0,0.107,0.226,107.489,4
0.533,0.32,8,-8.819,1,0.0316,0.731,1.65e-05,0.154,0.291,98.036,4
0.625,0.366,2,-8.388,0,0.0331,0.528,2.1e-05,0.0958,0.219,72.992,4
0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,4
0.506,0.928,9,-5.247,0,0.0721,0.00198,3.72e-06,0.0818,0.313,97.016,4
0.22,0.198,9,-14.003,1,0.0336,0.598,0.00149,0.0783,0.128,137.633,3
0.607,0.142,1,-10.45,1,0.0498,0.868,0.0,0.0928,0.233,72.997,3
0.435,0.648,1,-7.874,0,0.0501,0.00355,0.000169,0.111,0.232,117.04,4
0.302,0.275,9,-12.281,1,0.0306,0.536,0.00959,0.118,0.293,182.368,4
0.604,0.453,2,-8.273,1,0.0307,0.0953,1.61e-05,0.142,0.422,126.453,3
0.519,0.63,4,-7.518,0,0.0647,0.455,0.367,0.168,0.839,114.416,4
0.374,0.383,0,-9.347,1,0.0298,0.943,9.39e-05,0.13,0.203,70.131,4
0.23,0.287,9,-11.705,0,0.0367,0.958,0.024,0.0704,0.142,177.792,3
0.68,0.313,4,-9.561,0,0.0433,0.904,9.97e-05,0.159,0.595,114.99,4
0.592,0.347,9,-12.168,1,0.041,0.915,0.0712,0.647,0.469,126.895,4
0.34,0.169,4,-19.775,0,0.0355,0.754,0.957,0.0773,0.0995,139.361,4
0.455,0.392,11,-8.724,0,0.0297,0.531,0.00411,0.111,0.26,114.02,4
0.181,0.43,2,-9.349,0,0.0346,0.776,0.0381,0.109,0.214,65.966,4
0.586,0.344,7,-9.099,1,0.0287,0.936,0.00385,0.0937,0.531,115.029,4
0.318,0.525,7,-6.452,1,0.0379,0.862,0.00239,0.271,0.517,157.644,3
0.386,0.422,9,-7.025,0,0.0265,0.804,0.11,0.138,0.0656,97.348,3
0.179,0.458,7,-8.858,1,0.0298,0.728,0.00327,0.0835,0.0869,173.344,3
0.398,0.576,1,-12.379,1,0.0348,0.00379,0.00472,0.547,0.346,134.948,3
0.18,0.357,9,-14.745,0,0.0376,0.0751,2.05e-05,0.663,0.0404,78.305,3
0.195,0.388,10,-15.798,1,0.0339,0.014,0.484,0.166,0.146,176.015,3
0.313,0.519,10,-11.988,1,0.0323,0.00179,0.000583,0.13,0.265,154.849,3
0.264,0.211,0,-16.811,1,0.0333,0.695,7.82e-05,0.271,0.0531,49.503,4
0.177,0.521,4,-11.541,0,0.0434,0.298,2.03e-05,0.49,0.0631,70.972,4
0.272,0.256,0,-14.296,1,0.0346,0.47,0.000108,0.304,0.0676,102.269,1
0.394,0.473,11,-10.871,0,0.0325,0.0571,2.84e-06,0.708,0.373,121.42,4
0.714,0.643,4,-4.022,0,0.065,0.616,0.0,0.293,0.443,90.027,4
0.418,0.927,2,-3.011,1,0.0339,0.000107,0.931,0.227,0.389,175.012,4
0.461,0.849,7,-5.368,1,0.0448,0.00102,0.772,0.223,0.445,140.117,4
0.485,0.86,2,-4.528,1,0.0278,0.000643,0.134,0.21,0.177,140.024,4
0.453,0.981,2,-3.697,1,0.0425,0.0389,0.827,0.0648,0.495,159.978,4
0.499,0.902,2,-4.578,1,0.0321,0.017,0.707,0.256,0.572,155.011,4
0.586,0.97,2,-1.639,1,0.0622,0.0457,0.0321,0.0624,0.834,169.981,4
0.587,0.527,11,-6.6,0,0.0365,0.0048,0.862,0.0915,0.539,160.014,4
0.537,0.94,5,-3.812,1,0.0326,0.13,0.139,0.285,0.673,150.03,4
0.519,0.986,3,-3.545,1,0.0432,0.0127,0.594,0.352,0.691,144.997,4
0.594,0.822,4,-5.872,0,0.0431,0.000171,0.869,0.373,0.437,150.05,4
0.413,0.807,9,-4.692,1,0.0311,0.000333,0.964,0.244,0.331,175.024,4
0.652,0.951,6,-4.509,1,0.0639,0.0606,0.621,0.0535,0.851,167.971,4
0.439,0.961,9,-3.479,1,0.0388,0.00414,0.952,0.102,0.16,89.989,4
0.492,0.877,5,-2.719,1,0.0301,0.00923,0.883,0.19,0.679,120.0,4
0.6,0.8,6,-5.142,1,0.0315,0.00323,0.932,0.0722,0.871,140.026,4
0.583,0.637,7,-6.718,1,0.036,0.0105,0.324,0.346,0.0765,140.008,4
0.463,0.856,6,-3.153,1,0.037,0.112,0.0887,0.0652,0.255,165.019,4
0.544,0.924,9,-4.483,1,0.0374,0.00325,0.594,0.236,0.214,92.496,4
0.624,0.524,11,-5.195,0,0.0678,0.000872,0.0705,0.0668,0.663,150.0,4
0.569,0.975,7,-4.032,1,0.0475,0.000432,0.734,0.16,0.641,179.954,4
0.587,0.982,7,-3.155,1,0.0426,0.00058,0.752,0.126,0.403,88.496,4
0.682,0.972,1,-3.51,1,0.108,0.0565,0.395,0.0746,0.593,185.025,4
0.0756,0.0351,10,-29.021,1,0.0395,0.826,0.809,0.102,0.0638,174.448,4
0.587,0.527,11,-6.6,0,0.0365,0.0048,0.862,0.0915,0.539,160.014,4
0.551,0.996,7,-4.534,1,0.0539,0.0651,0.905,0.303,0.801,149.986,4
0.601,0.963,9,-2.6,1,0.0386,0.001,0.0181,0.372,0.304,107.984,4
0.536,0.691,7,-5.668,0,0.0323,0.0155,0.0,0.0892,0.461,145.011,4
0.61,0.909,2,-4.132,1,0.073,0.0866,1e-05,0.149,0.685,154.009,4
0.738,0.574,1,-7.809,0,0.0946,0.128,0.0304,0.471,0.475,126.779,4
0.63,0.754,7,-6.828,0,0.0469,0.0344,0.00838,0.157,0.161,94.984,4
0.552,0.882,1,-3.053,0,0.0297,0.368,1.18e-05,0.0561,0.568,108.991,4
0.637,0.925,0,-1.982,0,0.0353,0.0698,9.79e-05,0.127,0.846,114.983,4
0.612,0.941,0,-1.686,0,0.0611,0.246,0.0,0.371,0.747,140.006,4
0.689,0.766,7,-5.559,0,0.0524,0.0284,3.61e-06,0.218,0.519,107.998,4
0.689,0.702,1,-5.906,1,0.0377,0.472,3.08e-05,0.31,0.554,116.007,4
0.408,0.833,6,-3.834,0,0.0578,0.0258,0.0,0.882,0.6,104.689,4
0.722,0.706,11,-4.818,0,0.0381,0.0224,0.0,0.325,0.779,132.016,4
0.645,0.626,6,-4.463,1,0.0246,0.268,0.0,0.113,0.297,96.019,4
0.785,0.641,7,-4.25,1,0.0276,0.588,0.0,0.325,0.648,95.987,4
0.614,0.756,10,-5.812,0,0.0309,0.0196,3.34e-06,0.302,0.772,112.983,3
0.72,0.42,0,-10.797,0,0.0371,0.175,1.47e-05,0.104,0.21,103.966,4
0.466,0.934,1,-2.739,1,0.0539,0.00333,0.0,0.277,0.62,154.966,4
0.87,0.32,11,-11.054,0,0.103,0.13,0.553,0.0935,0.207,83.979,4
0.798,0.294,1,-10.612,0,0.213,0.709,0.648,0.105,0.305,160.097,4
0.77,0.168,0,-10.93,0,0.238,0.0648,0.00492,0.854,0.669,75.046,3
0.633,0.329,0,-9.294,0,0.0933,0.0778,0.00373,0.118,0.361,169.982,4
0.789,0.244,1,-11.649,1,0.225,0.0526,0.734,0.0984,0.199,138.016,4
0.804,0.386,4,-6.315,1,0.102,0.354,0.111,0.375,0.426,84.091,4
0.778,0.332,0,-15.669,1,0.064,0.662,0.443,0.158,0.221,88.982,4
0.718,0.343,1,-8.784,0,0.0614,0.712,0.919,0.278,0.51,180.059,4
0.686,0.26,2,-11.548,1,0.0496,0.776,0.321,0.0774,0.553,70.017,4
0.62,0.261,11,-9.734,0,0.0938,0.302,0.815,0.108,0.328,188.702,3
0.713,0.435,3,-9.884,1,0.132,0.579,5.05e-05,0.108,0.391,133.953,4
0.886,0.311,6,-8.707,1,0.144,0.321,0.779,0.055,0.511,85.012,4
0.917,0.544,1,-4.897,0,0.24,0.287,0.744,0.116,0.716,89.994,4
0.848,0.555,4,-7.094,0,0.0826,0.128,0.0181,0.569,0.381,89.017,4
